sitecode,sitename,pass,species,number,sampleid,forkmm,totalmm,weight,kept,sex,stomach,stomachsource,stomachTP
UH,Underhill,unknown,blacknose dace,46,UH-S18-630-46,43,45,1,N,,,,
UH,Underhill,unknown,blacknose dace,47,UH-S18-630-47,43,46,1,N,,,,
UH,Underhill,unknown,blacknose dace,48,UH-S18-630-48,46,48,1,N,,,,
UH,Underhill,unknown,blacknose dace,49,UH-S18-630-49,44,47,1,N,,,,
UH,Underhill,unknown,blacknose dace,5,UH-S18-630-5,69,73,3.5,Y,,,,
UH,Underhill,unknown,blacknose dace,50,UH-S18-630-50,46,49,1,N,,,,
UH,Underhill,unknown,blacknose dace,51,UH-S18-630-51,44,46,1,N,,,,
UH,Underhill,unknown,blacknose dace,52,UH-S18-630-52,46,49,1,N,,,,
UH,Underhill,unknown,blacknose dace,53,UH-S18-630-53,46,49,1,N,,,,
UH,Underhill,unknown,blacknose dace,54,UH-S18-630-54,43,45,1,N,,,,
UH,Underhill,unknown,blacknose dace,55,UH-S18-630-55,43,46,1,N,,,,
UH,Underhill,unknown,blacknose dace,56,UH-S18-630-56,62,66,2.5,N,,,,
UH,Underhill,unknown,blacknose dace,57,UH-S18-630-57,48,50,1,N,,,,
UH,Underhill,unknown,blacknose dace,58,UH-S18-630-58,46,49,1,N,,,,
UH,Underhill,unknown,blacknose dace,59,UH-S18-630-59,51,54,1.5,N,,,,
UH,Underhill,unknown,blacknose dace,6,UH-S18-630-6,44,45,1,N,,,,
UH,Underhill,unknown,blacknose dace,60,UH-S18-630-60,63,67,2.5,N,,,,
UH,Underhill,unknown,blacknose dace,61,UH-S18-630-61,60,65,2.5,N,,,,
UH,Underhill,unknown,blacknose dace,62,UH-S18-630-62,51,53,1,N,,,,
UH,Underhill,unknown,blacknose dace,63,UH-S18-630-63,51,53,1,N,,,,
UH,Underhill,unknown,blacknose dace,64,UH-S18-630-64,45,47,1,N,,,,
UH,Underhill,unknown,blacknose dace,65,UH-S18-630-65,43,45,1,N,,,,
UH,Underhill,unknown,blacknose dace,66,UH-S18-630-66,52,54,1.5,N,,,,
UH,Underhill,unknown,blacknose dace,67,UH-S18-630-67,44,46,1,N,,,,
UH,Underhill,unknown,blacknose dace,68,UH-S18-630-68,40,41,0.5,N,,,,
UH,Underhill,unknown,blacknose dace,69,UH-S18-630-69,44,46,1,N,,,,
UH,Underhill,unknown,blacknose dace,7,UH-S18-630-7,47,50,1,N,,,,
UH,Underhill,unknown,blacknose dace,70,UH-S18-630-70,45,47,1,N,,,,
UH,Underhill,unknown,blacknose dace,71,UH-S18-630-71,46,48,1,N,,,,
UH,Underhill,unknown,blacknose dace,8,UH-S18-630-8,45,48,1,N,,,,
UH,Underhill,unknown,blacknose dace,9,UH-S18-630-9,65,69,3.5,Y,,,,
VN,VanDenNest,1,longnose dace,1,VN-S18-211-1,35,37,0.5,N,,,,
VN,VanDenNest,1,blacknose dace,1,VN-S18-630-1,56,60,2,N,,,,
VN,VanDenNest,1,blacknose dace,2,VN-S18-630-2,33,35,0.5,N,,,,
VN,VanDenNest,1,blacknose dace,3,VN-S18-630-3,35,38,0.5,N,,,,
VN,VanDenNest,1,blacknose dace,4,VN-S18-630-4,NA,34,0.3,N,,,,
VN,VanDenNest,1,blacknose dace,5,VN-S18-630-5,31,34,0.3,N,,,,
VN,VanDenNest,1,blacknose dace,6,VN-S18-630-6,76,81,5,Y,F,Insects,unknown,2
VN,VanDenNest,1,blacknose dace,7,VN-S18-630-7,35,38,0.5,N,,,,
VN,VanDenNest,1,blacknose dace,8,VN-S18-630-8,27,30,0.3,N,,,,
VN,VanDenNest,1,longnose dace,2,VN-S18-211-2,35,38,0.5,N,,,,
VN,VanDenNest,1,longnose dace,3,VN-S18-211-3,30,34,0.5,N,,,,
VN,VanDenNest,1,blacknose dace,9,VN-S18-630-9,84,88,8.5,Y,M,Insects/brown goo,unknown,2
VN,VanDenNest,1,blacknose dace,10,VN-S18-630-10,25,26,0.3,N,,,,
VN,VanDenNest,1,blacknose dace,11,VN-S18-630-11,33,35,0.5,N,,,,
VN,VanDenNest,1,longnose dace,4,VN-S18-211-4,35,37,0.5,N,,,,
VN,VanDenNest,1,blacknose dace,12,VN-S18-630-12,33,34,0.3,N,,,,
VN,VanDenNest,1,blacknose dace,13,VN-S18-630-13,34,36,0.3,N,,,,
VN,VanDenNest,1,blacknose dace,14,VN-S18-630-14,31,33,0.5,N,,,,
VN,VanDenNest,1,blacknose dace,15,VN-S18-630-15,26,28,0.3,N,,,,
VN,VanDenNest,1,blacknose dace,16,VN-S18-630-16,81,87,7,Y,M,empty,unknown,
VN,VanDenNest,1,blacknose dace,17,VN-S18-630-17,78,83,6.5,Y,M,unkown goo,unknown,
VN,VanDenNest,1,creek chub,1,VN-S18-212-1,100,104,12,Y,F,,,
VN,VanDenNest,1,blacknose dace,18,VN-S18-630-18,74,79,5,Y,M,Inverts,unknown,2
VN,VanDenNest,1,blacknose dace,19,VN-S18-630-19,86,90,7,Y,F,Inverts,unknown,2
VN,VanDenNest,1,blacknose dace,20,VN-S18-630-20,67,72,4,Y,M,orange goo,unknown,1
VN,VanDenNest,2,blacknose dace,21,VN-S18-630-21,45,48,1,N,,,,
VN,VanDenNest,2,blacknose dace,22,VN-S18-630-22,50,53,1.5,N,,,,
VN,VanDenNest,2,longnose dace,5,VN-S18-211-5,28,31,0.3,N,,,,
VN,VanDenNest,2,blacknose dace,23,VN-S18-630-23,33,36,0.5,N,,,,
VN,VanDenNest,2,blacknose dace,24,VN-S18-630-24,46,48,1,N,,,,
VN,VanDenNest,2,blacknose dace,25,VN-S18-630-25,42,45,1,N,,,,
VN,VanDenNest,2,creek chub,2,VN-S18-212-2,94,100,13,Y,M,algae + bugs,unknown,1.5
VN,VanDenNest,2,longnose dace,6,VN-S18-211-6,32,34,0.5,N,,,,
VN,VanDenNest,2,blacknose dace,26,VN-S18-630-26,27,28,0.3,N,,,,
VN,VanDenNest,2,longnose dace,7,VN-S18-211-7,28,30,0.3,N,,,,
VN,VanDenNest,2,blacknose dace,27,VN-S18-630-27,30,32,0.3,N,,,,
VN,VanDenNest,2,longnose dace,8,VN-S18-211-8,33,36,0.5,N,,,,
VN,VanDenNest,2,rainbow trout,1,VN-S18-076-1,34,45,0.5,N,,"Horsehair worm, catapillar, leafhopper, beetle, worm",terrestrial,2
VN,VanDenNest,2,blacknose dace,28,VN-S18-630-28,55,58,2,Y,F,detritus,terrestrial,1
VN,VanDenNest,3,blacknose dace,29,VN-S18-630-29,60,64,2.5,N,,,,
VN,VanDenNest,3,blacknose dace,30,VN-S18-630-30,62,65,3,N,,,,
VN,VanDenNest,3,blacknose dace,31,VN-S18-630-31,56,59,2,N,,,,
VN,VanDenNest,3,blacknose dace,32,VN-S18-630-32,73,76,5.5,N,,,,
VN,VanDenNest,3,blacknose dace,33,VN-S18-630-33,52,55,1.5,N,,,,
VN,VanDenNest,3,blacknose dace,34,VN-S18-630-34,41,44,0.5,N,,,,
VN,VanDenNest,3,rainbow trout,2,VN-S18-076-2,145,155,36.5,Y,I,Insects (ant),terrestrial,2
VN,VanDenNest,3,blacknose dace,35,VN-S18-630-35,81,84,6,Y,F,empty,unknown,
VN,VanDenNest,3,blacknose dace,36,VN-S18-630-36,85,91,7.5,Y,M,algae,aquatic,1
VN,VanDenNest,3,blacknose dace,37,VN-S18-630-37,66,70,4.5,Y,M,algae,aquatic,1
WW,Wardsville,1,white sucker,1,WW-S18-163-1,37,39,0.5,N,,,,
WW,Wardsville,1,creek chub,1,WW-S18-212-1,110,117,15.5,Y,M,worm,terrestrial,2
WW,Wardsville,1,creek chub,2,WW-S18-212-2,42,45,1,Y,I,insects,unknown,2
WW,Wardsville,1,blacknose dace,1,WW-S18-630-1,65,69,3,Y,M,insects,unknown,2
WW,Wardsville,1,blacknose dace,2,WW-S18-630-2,64,70,3,Y,F,detritus/orange goo,terrestrial,1
WW,Wardsville,1,blacknose dace,3,WW-S18-630-3,70,74,4,Y,F,detritus/orange goo,terrestrial,1
WW,Wardsville,1,blacknose dace,4,WW-S18-630-4,62,65,2.5,Y,F,detritus,terrestrial,1
WW,Wardsville,2,blacknose dace,5,WW-S18-630-5,65,68,2.5,Y,M,worms,terrestrial,2
WW,Wardsville,2,blacknose dace,6,WW-S18-630-6,54,59,2,Y,F,algae/detritus,both,1
WW,Wardsville,3,common shiner,1,WW-S18-198-1,40,44,0.5,Y,I,insects,unknown,2
WW,Wardsville,3,creek chub,3,WW-S18-212-3,59,63,2.5,Y,I,detritus,terrestrial,1
WW,Wardsville,3,creek chub,4,WW-S18-212-4,40,42,1,Y,I,algae/detritus,both,1
WH,Washington,1,rainbow trout,1,WH-S18-076-1,107,113,16,Y,M,winged insects,terrestrial,2
WH,Washington,3,rainbow trout,2,WH-S18-076-2,139,147,28.5,Y,M,winged insects,terrestrial,2
WH,Washington,1,white sucker,1,WH-S18-163-1,34,35,0.5,N,,,,
WH,Washington,3,white sucker,10,WH-S18-163-10,188,198,72.5,Y,M,larvae,aquatic,2
WH,Washington,1,white sucker,2,WH-S18-163-2,85,91.5,6.5,Y,M,unknown,unknown,
WH,Washington,2,white sucker,3,WH-S18-163-3,52,55,1.5,Y,I,larvae,aquatic,2
WH,Washington,2,white sucker,4,WH-S18-163-4,NA,29,0.3,N,,,,
WH,Washington,2,white sucker,5,WH-S18-163-5,90,95,9,Y,M,empty,unknown,
WH,Washington,2,white sucker,6,WH-S18-163-6,44,46,1,N,,,,
WH,Washington,2,white sucker,7,WH-S18-163-7,90,94,8.5,Y,M,unable to ID,unknown,
WH,Washington,3,white sucker,8,WH-S18-163-8,85,88,6.5,Y,M,unable to ID,unknown,
WH,Washington,3,white sucker,9,WH-S18-163-9,76,80,5,Y,F,empty,unknown,
WH,Washington,1,longnose dace,1,WH-S18-211-1,81,86,6.5,Y,M,unrecognisable,unknown,
WH,Washington,2,longnose dace,2,WH-S18-211-2,94,99,10.5,Y,F,Too Digested,unknown,
WH,Washington,2,longnose dace,3,WH-S18-211-3,37,39,1,N,,,,
WH,Washington,2,longnose dace,4,WH-S18-211-4,42,44,1,N,,,,
WH,Washington,1,creek chub,1,WH-S18-212-1,145,152,31.5,Y,M,"smb, fish, parasites, veg",aquatic,3
WH,Washington,2,creek chub,10,WH-S18-212-10,NA,28,0.3,N,,,,
WH,Washington,2,creek chub,11,WH-S18-212-11,122,126,24.5,Y,M,couldnt id,unknown,
WH,Washington,2,creek chub,12,WH-S18-212-12,NA,NA,0.1,N,,,,
WH,Washington,2,creek chub,13,WH-S18-212-13,NA,NA,0.1,N,,,,
WH,Washington,2,creek chub,14,WH-S18-212-14,NA,NA,0.1,N,,,,
WH,Washington,2,creek chub,15,WH-S18-212-15,NA,NA,0.1,N,,,,
WH,Washington,2,creek chub,16,WH-S18-212-16,NA,NA,0.1,N,,,,
WH,Washington,2,creek chub,17,WH-S18-212-17,108,113,13.5,Y,M,insects,unknown,2
WH,Washington,2,creek chub,18,WH-S18-212-18,122,129,23,Y,M,"Larvae, veg",aquatic,1.5
WH,Washington,2,creek chub,19,WH-S18-212-19,NA,25,0.3,N,,,,
WH,Washington,1,creek chub,2,WH-S18-212-2,110,113,15,Y,F,veg,aquatic,1
WH,Washington,2,creek chub,20,WH-S18-212-20,114,120,17,Y,M,insects,unknown,2
WH,Washington,2,creek chub,21,WH-S18-212-21,120,128,20,Y,F,insects,unknown,2
WH,Washington,3,creek chub,22,WH-S18-212-22,120,128,20,Y,M,larvae,aquatic,2
WH,Washington,3,creek chub,23,WH-S18-212-23,68,71,4,Y,I,insects,unknown,2
WH,Washington,3,creek chub,24,WH-S18-212-24,115,122,17,Y,F,parsites,unknown,2
WH,Washington,3,creek chub,25,WH-S18-212-25,117,124,18.5,Y,M,veg,unknown,1
WH,Washington,3,creek chub,26,WH-S18-212-26,117,123,20,Y,F,empty,unknown,
WH,Washington,3,creek chub,27,WH-S18-212-27,100,107,11,Y,M,veg,unknown,1
WH,Washington,1,creek chub,3,WH-S18-212-3,161.5,168,47,Y,M,insect larvae,aquatic,2
WH,Washington,1,creek chub,4,WH-S18-212-4,126,132,23.5,Y,F,"bnd, fish, parasitic worms",aquatic,3
WH,Washington,1,creek chub,5,WH-S18-212-5,83,87,8,Y,M,"parasites, veg, insects",unknown,1.5
WH,Washington,1,creek chub,6,WH-S18-212-6,55,58,2.5,Y,M,"Larvae, veg",aquatic,1.5
WH,Washington,2,creek chub,7,WH-S18-212-7,161,169,45,Y,M,parasites,unknown,2
WH,Washington,2,creek chub,8,WH-S18-212-8,104,111,12.5,N,,,,
WH,Washington,2,creek chub,9,WH-S18-212-9,162,169,46.5,Y,,"Caterpillar, insects, crayfish",both,2.5
WH,Washington,1,rock bass,1,WH-S18-311-1,107,110,28.5,N,,,,
WH,Washington,1,rock bass,2,WH-S18-311-2,110,112,27,N,,,,
WH,Washington,1,smallmouth bass,1,WH-S18-316-1,NA,NA,2,N,,,,
WH,Washington,1,rainbow darter,1,WH-S18-337-1,NA,57,2.5,N,,,,
WH,Washington,1,johnny darter,1,WH-S18-341-1,NA,59,2,Y,F,larvae,aquatic,2
WH,Washington,1,johnny darter,2,WH-S18-341-2,NA,51.5,1,Y,F,larvae,aquatic,2
WH,Washington,1,johnny darter,3,WH-S18-341-3,NA,53,1.5,Y,F,larvae,aquatic,2
WH,Washington,1,johnny darter,4,WH-S18-341-4,NA,48,1,Y,F,Larvae,aquatic,2
WH,Washington,2,johnny darter,5,WH-S18-341-5,NA,61,2,Y,F,"Chronamids, Larvae",aquatic,2
WH,Washington,2,johnny darter,6,WH-S18-341-6,NA,54,2,Y,I,Larvae,aquatic,2
WH,Washington,2,johnny darter,7,WH-S18-341-7,NA,49,1.5,Y,F,larvae,aquatic,2
WH,Washington,1,blacknose dace,1,WH-S18-630-1,42,45,1,N,,,,
WH,Washington,2,blacknose dace,10,WH-S18-630-10,47,50,1,N,,,,
WH,Washington,2,blacknose dace,11,WH-S18-630-11,54,56,1.5,N,,,,
WH,Washington,2,blacknose dace,12,WH-S18-630-12,59,62,2.5,N,,,,
WH,Washington,2,blacknose dace,13,WH-S18-630-13,54,56,2,N,,,,
WH,Washington,2,blacknose dace,14,WH-S18-630-14,54,56,1.5,N,,,,
WH,Washington,2,blacknose dace,15,WH-S18-630-15,49,52,1,N,,,,
WH,Washington,2,blacknose dace,16,WH-S18-630-16,55,57,2,N,,,,
WH,Washington,1,blacknose dace,2,WH-S18-630-2,38,40,0.5,N,,,,
WH,Washington,3,blacknose dace,23,WH-S18-630-23,58,62,2.5,Y,M,larvie,aquatic,2
WH,Washington,3,blacknose dace,24,WH-S18-630-24,61,65,2.5,Y,I,larvae,aquatic,2
WH,Washington,3,blacknose dace,25,WH-S18-630-25,55,58,2.5,Y,M,larvae,aquatic,2
WH,Washington,1,blacknose dace,3,WH-S18-630-3,83,87,5.5,Y,F,"Larvae, veg",aquatic,1.5
WH,Washington,1,blacknose dace,4,WH-S18-630-4,49,53,1.5,Y,U,unknown,unknown,
WH,Washington,1,blacknose dace,5,WH-S18-630-5,50,54,2,Y,M,larvae,aquatic,2
WH,Washington,1,blacknose dace,6,WH-S18-630-6,52,55,1.5,Y,I,unknown,unknown,
WH,Washington,2,blacknose dace,7,WH-S18-630-7,50,53,1.5,N,,,,
WH,Washington,2,blacknose dace,8,WH-S18-630-8,54,56,2,N,,,,
WH,Washington,2,blacknose dace,9,WH-S18-630-9,NA,26,0.5,N,,,,
WH,Washington,2,unknown,1,,47,50,1,formalin,,,,
WA,Watson,1,rainbow trout,1,WA-S18-076-1,43,45,0.5,N,,,,
WA,Watson,2,rainbow trout,10,WA-S18-076-10,40,43,0.5,N,,,,
WA,Watson,2,rainbow trout,11,WA-S18-076-11,34,34,0.5,Y,I,empty,unknown,
WA,Watson,2,rainbow trout,12,WA-S18-076-12,63,67,3,Y,M,insects/detritus,unknown,1.5
WA,Watson,1,rainbow trout,2,WA-S18-076-2,42,45,0.5,N,,,,
WA,Watson,1,rainbow trout,3,WA-S18-076-3,30,31,0.5,N,,,,
WA,Watson,1,rainbow trout,4,WA-S18-076-4,44,47,1,N,,,,
WA,Watson,1,rainbow trout,5,WA-S18-076-5,39,41,0.5,N,,,,
WA,Watson,1,rainbow trout,6,WA-S18-076-6,45,48,1.5,Y,I,algae,aquatic,1
WA,Watson,1,rainbow trout,7,WA-S18-076-7,62,65,3.5,Y,I,insects,unknown,2
WA,Watson,1,rainbow trout,8,WA-S18-076-8,163,175,61.5,Y,M,japanise beetles,terrestrial,2
WA,Watson,2,rainbow trout,9,WA-S18-076-9,43,45,1,Y,I,worms/detritus,terrestrial,1.5
WA,Watson,1,white sucker,1,WA-S18-163-1,131,140,25,Y,I,detritus,terrestrial,1
WA,Watson,1,white sucker,2,WA-S18-163-2,125,131,23,Y,I,detritus,terrestrial,1
WA,Watson,1,white sucker,3,WA-S18-163-3,116,123,19,Y,I,detritus,terrestrial,1
WA,Watson,2,white sucker,4,WA-S18-163-4,133,142,29.5,Y,I,detritus,terrestrial,1
WA,Watson,2,white sucker,5,WA-S18-163-5,112,120,18.5,Y,I,empty,unknown,
WA,Watson,1,common shiner,1,WA-S18-198-1,77,85,5,N,,,,
WA,Watson,1,creek chub,9,WA-S18-212-1,86,92,8,Y,M,insects,unknown,2
WA,Watson,1,creek chub,10,WA-S18-212-10,81,86,7,Y,,,,
WA,Watson,1,creek chub,11,WA-S18-212-11,83,87,7,Y,F,seeds/insects,terrestrial,1.5
WA,Watson,1,creek chub,12,WA-S18-212-12,90,94,8.5,Y,,insects/detritus,unknown,1.5
WA,Watson,1,creek chub,14,WA-S18-212-13,89,95,8.5,Y,M,empty,unknown,
WA,Watson,1,creek chub,15,WA-S18-212-14,55,58,1.5,Y,,,,
WA,Watson,2,creek chub,15,WA-S18-212-15,55,59,2,N,,,,
WA,Watson,2,creek chub,16,WA-S18-212-16,60,65,3,N,,,,
WA,Watson,2,creek chub,17,WA-S18-212-17,134,141,28,Y,F,stick/detritus,terrestrial,1
WA,Watson,2,creek chub,18,WA-S18-212-18,25,NA,0.3,N,,,,
WA,Watson,2,creek chub,19,WA-S18-212-19,29,31,0.3,N,,,,
WA,Watson,1,creek chub,1,WA-S18-212-2,28,30,0.5,N,,,,
WA,Watson,2,creek chub,20,WA-S18-212-20,148,155,38,Y,M,seeds,terrestrial,1
WA,Watson,2,creek chub,21,WA-S18-212-21,160,170,54,Y,M,insects/detritus,unknown,1.5
WA,Watson,2,creek chub,22,WA-S18-212-22,25,26,0.3,N,,,,
WA,Watson,2,creek chub,23,WA-S18-212-23,99,104,11,Y,F,parasites,unknown,2
WA,Watson,2,creek chub,24,WA-S18-212-24,103,107,14,Y,M,detritus/insects,unknown,1.5
WA,Watson,2,creek chub,35,WA-S18-212-25,105,110,15.5,Y,M,empty,unknown,
WA,Watson,2,creek chub,26,WA-S18-212-26,115,120,14.5,Y,M,snail/clams,aquatic,2
WA,Watson,2,creek chub,27,WA-S18-212-27,75,79,5,Y,M,insects,unknown,2
WA,Watson,2,creek chub,28,WA-S18-212-28,88,94,9,Y,M,detritus,terrestrial,1
WA,Watson,2,creek chub,29,WA-S18-212-29,100,105,11.5,Y,,,,
WA,Watson,1,creek chub,2,WA-S18-212-3,25,27,0.3,N,,,,
WA,Watson,2,creek chub,30,WA-S18-212-30,78,82,6,N,,,,
WA,Watson,1,creek chub,3,WA-S18-212-4,25,27,0.3,N,,,,
WA,Watson,1,creek chub,4,WA-S18-212-5,177,187,69.5,Y,M,insects,unknown,2
WA,Watson,1,creek chub,5,WA-S18-212-6,129,139,28,Y,F,lady beetles,terrestrial,2
WA,Watson,1,creek chub,6,WA-S18-212-7,96,102,11,Y,M,insects,unknown,2
WA,Watson,1,creek chub,7,WA-S18-212-8,96,101,12.5,Y,M,insects,unknown,2
WA,Watson,1,creek chub,8,WA-S18-212-9,86,90,8,Y,,,,
WA,Watson,1,johnny darter,1,WA-S18-341-1,NA,51,2,N,,,,
WA,Watson,1,johnny darter,10,WA-S18-341-10,NA,51,1.5,Y,M,algae/detritus,both,1
WA,Watson,1,johnny darter,11,WA-S18-341-11,NA,52,1.5,Y,I,empty,unknown,
WA,Watson,1,johnny darter,12,WA-S18-341-12,NA,50,1.5,Y,M,algae,aquatic,1
WA,Watson,1,johnny darter,13,WA-S18-341-13,NA,48,1,Y,F,empty,unknown,
WA,Watson,1,johnny darter,14,WA-S18-341-14,NA,53,1.5,Y,M,unknown,unknown,
WA,Watson,1,johnny darter,15,WA-S18-341-15,NA,60,1.5,Y,M,algae,aquatic,1
WA,Watson,2,johnny darter,16,WA-S18-341-16,NA,48,1,N,,,,
WA,Watson,2,johnny darter,17,WA-S18-341-17,NA,55,1.5,Y,M,algae,aquatic,1
WA,Watson,2,johnny darter,18,WA-S18-341-18,NA,54,1.5,N,,,,
WA,Watson,2,johnny darter,19,WA-S18-341-19,NA,58,1.5,N,,,,
WA,Watson,1,johnny darter,2,WA-S18-341-2,NA,58,2,N,,,,
WA,Watson,2,johnny darter,20,WA-S18-341-20,NA,52,1.5,N,,,,
WA,Watson,2,johnny darter,21,WA-S18-341-21,NA,57,1.5,N,,,,
WA,Watson,2,johnny darter,22,WA-S18-341-22,NA,58,1.5,N,,,,
WA,Watson,2,johnny darter,23,WA-S18-341-23,NA,48,1,N,,,,
WA,Watson,2,johnny darter,24,WA-S18-341-24,NA,60,2,N,,,,
WA,Watson,2,johnny darter,25,WA-S18-341-25,NA,45,1,N,,,,
WA,Watson,2,johnny darter,26,WA-S18-341-26,NA,53,1,N,,,,
WA,Watson,2,johnny darter,27,WA-S18-341-27,NA,50,1,N,,,,
WA,Watson,2,johnny darter,28,WA-S18-341-28,NA,49,1,N,,,,
WA,Watson,2,johnny darter,29,WA-S18-341-29,NA,54,1.5,N,,,,
WA,Watson,1,johnny darter,3,WA-S18-341-3,NA,55,1,N,,,,
WA,Watson,2,johnny darter,30,WA-S18-341-30,NA,55,1.5,N,,,,
WA,Watson,2,johnny darter,31,WA-S18-341-31,NA,51,1,N,,,,
WA,Watson,2,johnny darter,32,WA-S18-341-32,NA,51,1,N,,,,
WA,Watson,2,johnny darter,33,WA-S18-341-33,NA,50,1,N,,,,
WA,Watson,2,johnny darter,34,WA-S18-341-34,NA,45,1,N,,,,
WA,Watson,2,johnny darter,35,WA-S18-341-35,NA,45,1,N,,,,
WA,Watson,2,johnny darter,36,WA-S18-341-36,NA,50,1,Y,F,algae/insects,unknown,1.5
WA,Watson,2,johnny darter,37,WA-S18-341-37,NA,52,1,N,,,,
WA,Watson,2,johnny darter,38,WA-S18-341-38,NA,51,1,N,,,,
WA,Watson,1,johnny darter,4,WA-S18-341-4,NA,52,1,N,,,,
WA,Watson,1,johnny darter,5,WA-S18-341-5,NA,41,0.5,N,,,,
WA,Watson,1,johnny darter,6,WA-S18-341-6,NA,51,1.5,Y,F,algae,aquatic,1
WA,Watson,1,johnny darter,7,WA-S18-341-7,NA,58,1.5,Y,F,algae/detritus,both,1
WA,Watson,1,johnny darter,8,WA-S18-341-8,NA,53,1.5,Y,I,insects/worms,aquatic,2
WA,Watson,1,johnny darter,9,WA-S18-341-9,NA,55,1.5,Y,I,unknown,unknown,
WA,Watson,1,blackside darter,1,WA-S18-344-1,NA,73,3.5,N,,,,
WA,Watson,2,blackside darter,2,WA-S18-344-2,NA,69,3,N,,,,
WA,Watson,2,blackside darter,3,WA-S18-344-3,NA,73,3.5,Y,M,insects,unknown,2
WA,Watson,2,blackside darter,4,WA-S18-344-4,NA,67,2.5,N,,,,
WA,Watson,2,blackside darter,5,WA-S18-344-5,NA,65,2.5,N,,,,
WA,Watson,2,blackside darter,6,WA-S18-344-6,NA,71,3.5,N,,,,
WA,Watson,1,blacknose dace,1,WA-S18-630-1,50,54,1,N,,,,
WA,Watson,1,blacknose dace,10,WA-S18-630-10,70,74,4,Y,M,insects/detritus,unknown,1.5
WA,Watson,1,blacknose dace,11,WA-S18-630-11,59,64,2.5,Y,M,insects/detritus,unknown,1.5
WA,Watson,1,blacknose dace,12,WA-S18-630-12,69,72,4.5,Y,M,algae,aquatic,1
WA,Watson,1,blacknose dace,13,WA-S18-630-13,70,74,4,Y,M,insects/detritus,unknown,1.5
WA,Watson,1,blacknose dace,14,WA-S18-630-14,65,72,3.5,Y,M,insects,unknown,2
WA,Watson,1,blacknose dace,15,WA-S18-630-15,65,68,3,Y,I,insects/algae,unknown,1.5
WA,Watson,2,blacknose dace,16,WA-S18-630-16,48,51,1,N,,,,
WA,Watson,2,blacknose dace,17,WA-S18-630-17,50,53,1.5,N,,,,
WA,Watson,2,blacknose dace,18,WA-S18-630-18,54,57,2,N,,,,
WA,Watson,2,blacknose dace,19,WA-S18-630-19,68,71,3.5,N,,,,
WA,Watson,1,blacknose dace,2,WA-S18-630-2,47,53,1,N,,,,
WA,Watson,2,blacknose dace,20,WA-S18-630-20,46,48,1,N,,,,
WA,Watson,2,blacknose dace,21,WA-S18-630-21,65,68,3.5,N,,,,
WA,Watson,2,blacknose dace,22,WA-S18-630-22,60,64,3,N,,,,
WA,Watson,2,blacknose dace,23,WA-S18-630-23,59,63,3,N,,,,
WA,Watson,2,blacknose dace,24,WA-S18-630-24,65,70,3.5,N,,,,
WA,Watson,2,blacknose dace,25,WA-S18-630-25,66,70,3.5,N,,,,
WA,Watson,2,blacknose dace,26,WA-S18-630-26,61,65,2.5,Y,F,insects,unknown,2
WA,Watson,2,blacknose dace,27,WA-S18-630-27,81,85,6,Y,M,detritus/algae,both,1
WA,Watson,2,blacknose dace,28,WA-S18-630-28,79,82,5,N,,,,
WA,Watson,2,blacknose dace,29,WA-S18-630-29,65,69,3,N,,,,
WA,Watson,1,blacknose dace,3,WA-S18-630-3,55,58,1.5,N,,,,
WA,Watson,2,blacknose dace,30,WA-S18-630-30,80,85,6,N,,,,
WA,Watson,1,blacknose dace,4,WA-S18-630-4,48,50,1,N,,,,
WA,Watson,1,blacknose dace,5,WA-S18-630-5,50,54,1,N,,,,
WA,Watson,1,blacknose dace,6,WA-S18-630-6,62,65,2.5,N,,,,
WA,Watson,1,blacknose dace,7,WA-S18-630-7,43,46,1,N,,,,
WA,Watson,1,blacknose dace,8,WA-S18-630-8,82,84,6.5,Y,M,insects,unknown,2
WA,Watson,1,blacknose dace,9,WA-S18-630-9,72,75,4.5,Y,M,unknown,unknown,
JW,White,1,blacknose dace,1,JW-S18-630-1,34,35,0.5,N,,,,
JW,White,1,blacknose dace,2,JW-S18-630-2,66,72,4,N,,,,
JW,White,1,bluntnose minnow,1,JW-S18-208-1,56,60,2,Y,I,DET,terrestrial,1
JW,White,1,bluntnose minnow,2,JW-S18-208-2,68,73,3.5,Y,F,DET,terrestrial,1
JW,White,1,bluntnose minnow,3,JW-S18-208-3,54,59,2,Y,U,?,unknown,
JW,White,1,bluntnose minnow,4,JW-S18-208-4,49,53,1.5,Y,U,?,unknown,
JW,White,1,bluntnose minnow,5,JW-S18-208-5,70,75,4,Y,I,UNIDENT,unknown,
JW,White,1,bluntnose minnow,6,JW-S18-208-6,55,60,2,Y,U,DET,terrestrial,1
JW,White,1,bluntnose minnow,7,JW-S18-208-7,50,55,1.5,N,,,,
JW,White,1,bluntnose minnow,8,JW-S18-208-8,42,45,1,N,,,,
JW,White,1,bluntnose minnow,9,JW-S18-208-9,52,56,2,Y,U,DETRITUS,terrestrial,1
JW,White,1,bluntnose minnow,10,JW-S18-208-10,51,55,1.5,Y,U,DETRITUS,terrestrial,1
JW,White,1,bluntnose minnow,11,JW-S18-208-11,72,78,5,Y,U,DETRITUS,terrestrial,1
JW,White,1,bluntnose minnow,12,JW-S18-208-12,54,58,2,Y,,DETRITUS,terrestrial,1
